effort_id,date,activity_name,segment_id,segment_name,actual_time_s,predicted_time_s,gap_s,draft_status
3255557518355441346,2024-08-05T14:48:42,Sortie vélo dans l'après-midi,21002780,Faux Plat - Hardt Section 3,92,45.79402959263938,-46.20597040736062,unknown
3292535126219545824,2024-11-15T15:00:31,Sortie vélo dans l'après-midi,12718756,Hippoltskirch - Raedersdorf Sprint,139,92.537894056368,-46.462105943632,unknown
3251869388994362266,2024-07-26T10:39:22,Sortie vélo le midi,8459792,Bertenheim - Sierentz,156,109.40558700032723,-46.59441299967277,unknown
3419364676373294420,2025-10-31T14:20:30,Sortie vélo dans l'après-midi,6698872,Hagenthal le Haut,512,465.40298924199357,-46.597010758006434,unknown
3275868555949063334,2024-09-30T15:06:54,Sortie vélo dans l'après-midi,1440671,D431 Climb,265,218.20729014102076,-46.79270985897924,unknown
3384471239846629130,2025-07-27T08:09:05,Sortie vélo le matin,16768815,Montée St Blaise / Bettlach (rue des Romains),247,199.99862156971304,-47.00137843028696,unknown
3279444098993023128,2024-10-10T11:59:00,Sortie vélo dans l'après-midi,13393443,Rue vieille,83,35.97356214435254,-47.02643785564746,unknown
3420459518361473874,2025-11-03T14:58:01,Sortie vélo dans l'après-midi,34523060,Montée de Waltenheim à la rue des champs,106,58.95813193722008,-47.04186806277992,unknown
3372253438511161246,2025-06-23T14:38:04,Sortie vélo dans l'après-midi,28296786,A bloc dans les champs vers Franken!!! VLT,103,55.846952600872655,-47.153047399127345,unknown
3526172294816962096,2026-08-22T08:51:49,Sortie vélo le matin,7260219,Folgensbourg Petit Fast Lane,371,323.63702682715194,-47.36297317284806,unknown
3503067685012935264,2026-06-19T14:29:24,Afternoon Ride,12718756,Hippoltskirch - Raedersdorf Sprint,140,92.537894056368,-47.462105943632,unknown
3393913125798094916,2025-08-22T09:42:14,Sortie vélo le matin,8459792,Bertenheim - Sierentz,157,109.40558700032723,-47.59441299967277,unknown
3388486014696146066,2025-08-07T09:12:25,Sortie vélo le midi,34523060,Montée de Waltenheim à la rue des champs,107,58.95813193722008,-48.04186806277992,unknown
3356282890385016526,2025-05-10T12:30:08,Sortie vélo dans l'après-midi,34523060,Montée de Waltenheim à la rue des champs,107,58.95813193722008,-48.04186806277992,unknown
3266439044690291878,2024-09-04T14:43:08,Sortie vélo dans l'après-midi,28296786,A bloc dans les champs vers Franken!!! VLT,104,55.846952600872655,-48.153047399127345,unknown
3273684518902585684,2024-09-24T14:24:38,Sortie vélo dans l'après-midi 💨 💨,28296786,A bloc dans les champs vers Franken!!! VLT,104,55.846952600872655,-48.153047399127345,unknown
3351500208865623182,2025-04-27T08:21:13,Sortie vélo le matin,12718756,Hippoltskirch - Raedersdorf Sprint,141,92.537894056368,-48.462105943632,unknown
3193611798090842068,2024-02-16T16:01:07,Sortie vélo dans l'après-midi,7464088,Mur de Franken,167,118.50061513888753,-48.499384861112475,unknown
3503690093504097118,2026-06-21T08:01:01,Morning Ride,8459792,Bertenheim - Sierentz,158,109.40558700032723,-48.59441299967277,unknown
3408506313792073612,2025-10-01T16:16:32,Sortie vélo dans l'après-midi,8459792,Bertenheim - Sierentz,158,109.40558700032723,-48.59441299967277,unknown
3332779539881206516,2025-03-06T16:58:45,Sortie vélo dans l'après-midi,8459792,Bertenheim - Sierentz,158,109.40558700032723,-48.59441299967277,unknown
3298665959380451114,2024-12-02T13:50:05,Sortie vélo dans l'après-midi,8459792,Bertenheim - Sierentz,158,109.40558700032723,-48.59441299967277,unknown
3288924346880080674,2024-11-05T16:26:37,Bike ride au sunset,8459792,Bertenheim - Sierentz,158,109.40558700032723,-48.59441299967277,unknown
3338906501825406238,2025-03-23T13:17:00,Sortie vélo dans l'après-midi,34523060,Montée de Waltenheim à la rue des champs,108,58.95813193722008,-49.04186806277992,unknown
3482783529600297546,2026-04-24T15:10:08,Sortie vélo dans l'après-midi,12718646,Raedersdorf Bosse Sprint ,229,179.91678311819877,-49.083216881801235,unknown
3286724193280257528,2024-10-30T14:06:14,Reprise - base,28296786,A bloc dans les champs vers Franken!!! VLT,105,55.846952600872655,-49.153047399127345,unknown
3406322403582282684,2025-09-25T14:51:47,Sortie vélo dans l'après-midi,28296786,A bloc dans les champs vers Franken!!! VLT,105,55.846952600872655,-49.153047399127345,unknown
3294347685408872352,2024-11-20T15:36:08,Vite avant la neige 🥶,28296786,A bloc dans les champs vers Franken!!! VLT,105,55.846952600872655,-49.153047399127345,unknown
3239600097681092256,2024-06-22T13:37:10,Sortie vélo dans l'après-midi,6826358,montée de rantzwiller,263,213.52352629905752,-49.47647370094248,unknown
3356282890385003214,2025-05-10T13:39:17,Sortie vélo dans l'après-midi,8459792,Bertenheim - Sierentz,159,109.40558700032723,-49.59441299967277,unknown
3523274721369587976,2026-08-14T08:47:55,Sortie vélo le matin,6845487,Rämpli,346,296.1273734008307,-49.87262659916928,unknown
